"Name","SI","Handles","VM","WS","PM","NPM","Path","CommandLine","Parent","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","SafeHandle","Handle","BasePriority","ExitCode","HasExited","StartTime","ExitTime","Id","MachineName","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize64","NonpagedSystemMemorySize","PagedMemorySize64","PagedMemorySize","PagedSystemMemorySize64","PagedSystemMemorySize","PeakPagedMemorySize64","PeakPagedMemorySize","PeakWorkingSet64","PeakWorkingSet","PeakVirtualMemorySize64","PeakVirtualMemorySize","PriorityBoostEnabled","PriorityClass","PrivateMemorySize64","PrivateMemorySize","ProcessorAffinity","SessionId","StartInfo","Threads","HandleCount","VirtualMemorySize64","VirtualMemorySize","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet64","WorkingSet","SynchronizingObject","MainModule","MainWindowHandle","MainWindowTitle","Responding","ProcessName","PrivilegedProcessorTime","TotalProcessorTime","UserProcessorTime","Site","Container"
"CallHistoryPluginHelper","1","0","34649153536","753664","0","0","/System/Library/PrivateFrameworks/CallHistory.framework/Support/CallHistoryPluginHelper","",,,"0.164559",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3440","0",,"False","08/09/2025 6:30:58 PM",,"676",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34649153536","289415168","False",,,,"753664","753664",,"System.Diagnostics.ProcessModule (CallHistoryPluginHelper)","0","","True","CallHistoryPluginHelper","00:00:00.0670700","00:00:00.1645590","00:00:00.0974889",,
"OfficeThumbnailExtension","11541","0","34603278336","12419072","0","0","/System/Library/ExtensionKit/Extensions/OfficeThumbnailExtension.appex/Contents/MacOS/OfficeThumbnailExtension","",,,"0.1670591",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1964","0",,"False","09/09/2025 6:02:34 PM",,"11541",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"11541",,"System.Diagnostics.ProcessThreadCollection","0","34603278336","243539968","False",,,,"12419072","12419072",,"System.Diagnostics.ProcessModule (OfficeThumbnailExtension)","0","","True","OfficeThumbnailExtension","00:00:00.0596767","00:00:00.1670591","00:00:00.1073823",,
"ciphermld","1","0","34644840448","5332992","0","0","/usr/libexec/ciphermld","",,,"0.1719033",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1956","0",,"False","09/09/2025 1:28:54 PM",,"8999",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34644840448","285102080","False",,,,"5332992","5332992",,"System.Diagnostics.ProcessModule (ciphermld)","0","","True","ciphermld","00:00:00.0705561","00:00:00.1719033","00:00:00.1013472",,
"CallHistorySyncHelper","1","0","34648952832","1413120","0","0","/System/Library/PrivateFrameworks/CallHistory.framework/Support/CallHistorySyncHelper","",,,"0.1735081",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4332","0",,"False","08/09/2025 6:31:13 PM",,"934",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34648952832","289214464","False",,,,"1413120","1413120",,"System.Diagnostics.ProcessModule (CallHistorySyncHelper)","0","","True","CallHistorySyncHelper","00:00:00.0996499","00:00:00.1735081","00:00:00.0738582",,
"AudioComponentRegistrar","1","0","34653716480","2879488","0","0","/System/Library/Frameworks/AudioToolbox.framework/AudioComponentRegistrar","",,,"0.1738699",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5328","0",,"False","08/09/2025 6:30:55 PM",,"652",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34653716480","293978112","False",,,,"2879488","2879488",,"System.Diagnostics.ProcessModule (AudioComponentRegistrar)","0","","True","AudioComponentRegistrar","00:00:00.0517162","00:00:00.1738699","00:00:00.1221536",,
"cdpd","1","0","34642534400","2052096","0","0","/System/Library/PrivateFrameworks/CoreCDP.framework/Versions/A/Resources/cdpd","",,,"0.17801",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5344","0",,"False","08/09/2025 6:30:52 PM",,"550",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34642534400","282796032","False",,,,"2052096","2052096",,"System.Diagnostics.ProcessModule (cdpd)","0","","True","cdpd","00:00:00.0922275","00:00:00.1780100","00:00:00.0857824",,
"MTLCompilerService","9571","0","35052535808","31719424","0","0","/System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService","",,,"0.1783783",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5372","0",,"False","09/09/2025 2:01:30 PM",,"9571",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"9571",,"System.Diagnostics.ProcessThreadCollection","0","35052535808","692797440","False",,,,"31719424","31719424",,"System.Diagnostics.ProcessModule (MTLCompilerService)","0","","True","MTLCompilerService","00:00:00.0547978","00:00:00.1783783","00:00:00.1235804",,
"sociallayerd","1","0","34611249152","1449984","0","0","/System/Library/PrivateFrameworks/SocialLayer.framework/sociallayerd.app/Contents/MacOS/sociallayerd","",,,"0.1823638",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4252","0",,"False","08/09/2025 6:30:54 PM",,"621",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34611249152","251510784","False",,,,"1449984","1449984",,"System.Diagnostics.ProcessModule (sociallayerd)","0","","True","sociallayerd","00:00:00.0672488","00:00:00.1823638","00:00:00.1151150",,
"Brave Browser Helper (Renderer)","1","0","1524902973440","48349184","0","0","/Applications/Brave Browser.app/Contents/Frameworks/Brave Browser Framework.framework/Versions/139.1.81.136/Helpers/Brave Browser Helper (Renderer).app/Contents/MacOS/Brave Browser Helper (Renderer)","","System.Diagnostics.Process (Brave Browser)",,"0.195146",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7532","0",,"False","09/09/2025 10:19:07 PM",,"13267",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","1524902973440","189583360","False",,,,"48349184","48349184",,"System.Diagnostics.ProcessModule (Brave Browser Helper (Renderer))","0","","True","Brave Browser Helper (Renderer)","00:00:00.0787923","00:00:00.1951460","00:00:00.1163536",,
"contactsdonationagent","1","0","34649501696","3612672","0","0","/System/Library/PrivateFrameworks/ContactsDonation.framework/Versions/A/Support/contactsdonationagent","",,,"0.2024964",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5980","0",,"False","08/09/2025 6:30:57 PM",,"670",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34649501696","289763328","False",,,,"3612672","3612672",,"System.Diagnostics.ProcessModule (contactsdonationagent)","0","","True","contactsdonationagent","00:00:00.0835264","00:00:00.2024964","00:00:00.1189699",,
"SafariBookmarksSyncAgent","1","0","34842214400","3702784","0","0","/System/Volumes/Preboot/Cryptexes/App/System/Library/CoreServices/SafariSupport.bundle/Contents/MacOS/SafariBookmarksSyncAgent","",,,"0.2105118",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2184","0",,"False","08/09/2025 6:42:12 PM",,"1421",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34842214400","482476032","False",,,,"3702784","3702784",,"System.Diagnostics.ProcessModule (SafariBookmarksSyncAgent)","0","","True","SafariBookmarksSyncAgent","00:00:00.1297665","00:00:00.2105118","00:00:00.0807453",,
"devicecheckd","1","0","34714308608","7327744","0","0","/System/Library/PrivateFrameworks/DeviceCheckInternal.framework/devicecheckd","",,,"0.2250185",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4860","0",,"False","09/09/2025 11:26:21 AM",,"3299",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34714308608","354570240","False",,,,"7327744","7327744",,"System.Diagnostics.ProcessModule (devicecheckd)","0","","True","devicecheckd","00:00:00.0913565","00:00:00.2250185","00:00:00.1336619",,
"backgroundassets.user","1","0","34609848320","4243456","0","0","/usr/libexec/backgroundassets.user","",,,"0.2253998",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4604","0",,"False","09/09/2025 1:20:20 PM",,"8817",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34609848320","250109952","False",,,,"4243456","4243456",,"System.Diagnostics.ProcessModule (backgroundassets.user)","0","","True","backgroundassets.user","00:00:00.1331710","00:00:00.2253998","00:00:00.0922288",,
"proactiveeventtrackerd","1","0","34644254720","3780608","0","0","/usr/libexec/proactiveeventtrackerd","",,,"0.2272934",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7412","0",,"False","09/09/2025 1:20:35 PM",,"8825",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34644254720","284516352","False",,,,"3780608","3780608",,"System.Diagnostics.ProcessModule (proactiveeventtrackerd)","0","","True","proactiveeventtrackerd","00:00:00.0321234","00:00:00.2272934","00:00:00.1951700",,
"dprivacyd","1","0","34648752128","4509696","0","0","/usr/libexec/dprivacyd","",,,"0.2280923",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7388","0",,"False","09/09/2025 1:28:55 PM",,"9001",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34648752128","289013760","False",,,,"4509696","4509696",,"System.Diagnostics.ProcessModule (dprivacyd)","0","","True","dprivacyd","00:00:00.0672777","00:00:00.2280923","00:00:00.1608145",,
"ScopedBookmarkAgent","1","0","34644176896","3395584","0","0","/System/Library/CoreServices/ScopedBookmarkAgent","",,,"0.2284987",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4632","0",,"False","08/09/2025 6:31:21 PM",,"1035",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34644176896","284438528","False",,,,"3395584","3395584",,"System.Diagnostics.ProcessModule (ScopedBookmarkAgent)","0","","True","ScopedBookmarkAgent","00:00:00.1102507","00:00:00.2284987","00:00:00.1182480",,
"postgres","896","0","35245785088","110592","0","0",,"","System.Diagnostics.Process (postgres)",,"0.237167",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7348","0",,"False","08/09/2025 6:31:10 PM",,"896",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"896",,"System.Diagnostics.ProcessThreadCollection","0","35245785088","886046720","False",,,,"110592","110592",,,"0","","True","postgres","00:00:00.1470118","00:00:00.2371670","00:00:00.0901552",,
"WebThumbnailExtension","11542","0","39206252544","31457280","0","0","/System/Library/ExtensionKit/Extensions/WebThumbnailExtension.appex/Contents/MacOS/WebThumbnailExtension","",,,"0.2392079",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6032","0",,"False","09/09/2025 6:02:34 PM",,"11542",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"11542",,"System.Diagnostics.ProcessThreadCollection","0","39206252544","551546880","False",,,,"31457280","31457280",,"System.Diagnostics.ProcessModule (WebThumbnailExtension)","0","","True","WebThumbnailExtension","00:00:00.0682769","00:00:00.2392079","00:00:00.1709309",,
"familycircled","1","0","34643648512","3129344","0","0","/System/Library/PrivateFrameworks/FamilyCircle.framework/Versions/A/Resources/familycircled","",,,"0.2414819",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1224","0",,"False","08/09/2025 6:30:53 PM",,"596",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34643648512","283910144","False",,,,"3129344","3129344",,"System.Diagnostics.ProcessModule (familycircled)","0","","True","familycircled","00:00:00.1136449","00:00:00.2414819","00:00:00.1278369",,
"iCloudNotificationAgent","1","0","34642960384","2080768","0","0","/System/Library/PrivateFrameworks/iCloudNotification.framework/iCloudNotificationAgent","",,,"0.2421146",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8104","0",,"False","08/09/2025 6:30:57 PM",,"671",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34642960384","283222016","False",,,,"2080768","2080768",,"System.Diagnostics.ProcessModule (iCloudNotificationAgent)","0","","True","iCloudNotificationAgent","00:00:00.1020130","00:00:00.2421146","00:00:00.1401016",,
"TextThumbnailExtension","6017","0","34702110720","18219008","0","0","/System/Library/ExtensionKit/Extensions/TextThumbnailExtension.appex/Contents/MacOS/TextThumbnailExtension","",,,"0.2459637",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7256","0",,"False","09/09/2025 12:29:20 PM",,"6017",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"6017",,"System.Diagnostics.ProcessThreadCollection","0","34702110720","342372352","False",,,,"18219008","18219008",,"System.Diagnostics.ProcessModule (TextThumbnailExtension)","0","","True","TextThumbnailExtension","00:00:00.0489602","00:00:00.2459637","00:00:00.1970035",,
"icloudmailagent","1","0","34642898944","1683456","0","0","/usr/libexec/icloudmailagent","",,,"0.2478765",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5064","0",,"False","08/09/2025 6:30:51 PM",,"535",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34642898944","283160576","False",,,,"1683456","1683456",,"System.Diagnostics.ProcessModule (icloudmailagent)","0","","True","icloudmailagent","00:00:00.1746960","00:00:00.2478765","00:00:00.0731805",,
"intelligenceplatformd","1","0","34649063424","7770112","0","0","/System/Library/PrivateFrameworks/IntelligencePlatformCore.framework/Versions/A/intelligenceplatformd","",,,"0.2495057",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8092","0",,"False","09/09/2025 1:20:20 PM",,"8815",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34649063424","289325056","False",,,,"7770112","7770112",,"System.Diagnostics.ProcessModule (intelligenceplatformd)","0","","True","intelligenceplatformd","00:00:00.1293148","00:00:00.2495057","00:00:00.1201909",,
"diagnosticextensionsd","1","0","34643734528","1425408","0","0","/usr/libexec/diagnosticextensionsd","",,,"0.2499133",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6068","0",,"False","08/09/2025 6:31:23 PM",,"1044",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34643734528","283996160","False",,,,"1425408","1425408",,"System.Diagnostics.ProcessModule (diagnosticextensionsd)","0","","True","diagnosticextensionsd","00:00:00.1102711","00:00:00.2499133","00:00:00.1396422",,
"localspeechrecognition","1296","0","34644017152","4227072","0","0","/System/Library/Frameworks/Speech.framework/Versions/A/XPCServices/localspeechrecognition.xpc/Contents/MacOS/localspeechrecognition","",,,"0.2500635",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7152","0",,"False","08/09/2025 6:32:09 PM",,"1296",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1296",,"System.Diagnostics.ProcessThreadCollection","0","34644017152","284278784","False",,,,"4227072","4227072",,"System.Diagnostics.ProcessModule (localspeechrecognition)","0","","True","localspeechrecognition","00:00:00.0930447","00:00:00.2500635","00:00:00.1570187",,
"postgres","889","0","35243687936","163840","0","0",,"","System.Diagnostics.Process (postgres)",,"0.251295",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3788","0",,"False","08/09/2025 6:31:09 PM",,"889",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"889",,"System.Diagnostics.ProcessThreadCollection","0","35243687936","883949568","False",,,,"163840","163840",,,"0","","True","postgres","00:00:00.1499097","00:00:00.2512950","00:00:00.1013852",,
"localizationswitcherd","1","0","34667479040","4550656","0","0","/System/Library/PrivateFrameworks/IntlPreferences.framework/Support/localizationswitcherd","",,,"0.2515309",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1684","0",,"False","08/09/2025 6:30:53 PM",,"598",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34667479040","307740672","False",,,,"4550656","4550656",,"System.Diagnostics.ProcessModule (localizationswitcherd)","0","","True","localizationswitcherd","00:00:00.1260872","00:00:00.2515309","00:00:00.1254436",,
"VTDecoderXPCService","658","0","35122540544","245760","0","0","/System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTDecoderXPCService.xpc/Contents/MacOS/VTDecoderXPCService","",,,"0.254694",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8056","0",,"False","08/09/2025 6:30:55 PM",,"658",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"658",,"System.Diagnostics.ProcessThreadCollection","0","35122540544","762802176","False",,,,"245760","245760",,"System.Diagnostics.ProcessModule (VTDecoderXPCService)","0","","True","VTDecoderXPCService","00:00:00.1219386","00:00:00.2546940","00:00:00.1327553",,
"CarbonComponentScannerXPC","661","0","34643582976","626688","0","0","/System/Library/Frameworks/AudioToolbox.framework/XPCServices/CarbonComponentScannerXPC.xpc/Contents/MacOS/CarbonComponentScannerXPC","",,,"0.2598923",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3308","0",,"False","08/09/2025 6:30:55 PM",,"661",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"661",,"System.Diagnostics.ProcessThreadCollection","0","34643582976","283844608","False",,,,"626688","626688",,"System.Diagnostics.ProcessModule (CarbonComponentScannerXPC)","0","","True","CarbonComponentScannerXPC","00:00:00.1356174","00:00:00.2598923","00:00:00.1242748",,
"postgres","1","0","35243974656","151552","0","0",,"",,,"0.2729605",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6096","0",,"False","08/09/2025 6:31:06 PM",,"768",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","35243974656","884236288","False",,,,"151552","151552",,,"0","","True","postgres","00:00:00.2272486","00:00:00.2729605","00:00:00.0457119",,
"analyticsagent","1","0","34646790144","4780032","0","0","/System/Library/PrivateFrameworks/CoreAnalytics.framework/Support/analyticsagent","",,,"0.2760308",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3868","0",,"False","09/09/2025 1:20:05 PM",,"8805",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34646790144","287051776","False",,,,"4780032","4780032",,"System.Diagnostics.ProcessModule (analyticsagent)","0","","True","analyticsagent","00:00:00.1137370","00:00:00.2760308","00:00:00.1622938",,
